movieid,castid,name,originalname,character,isadult,gender,popularity,knownfordepartment
3001,1932,Audrey Hepburn,Audrey Hepburn,Nicole Bonnet,false,Female,16.537,Acting
3001,11390,Peter O\'Toole,Peter O\'Toole,Simon Dermott,false,Male,14.249,Acting
3001,3265,Eli Wallach,Eli Wallach,Davis Leland,false,Male,19.513,Acting
3001,10021,Hugh Griffith,Hugh Griffith,Charles Bonnet,false,Male,6.846,Acting
3001,29519,Charles Boyer,Charles Boyer,Bernard De Solnay,false,Male,1.724,Acting
3001,30774,Fernand Gravey,Fernand Gravey,Grammont,false,Male,1.772,Acting
3001,4121,Marcel Dalio,Marcel Dalio,Senior Paravideo,false,Male,2.747,Acting
3001,26890,Jacques Marin,Jacques Marin,Chief Guard,false,Male,3.321,Acting
3001,38912,Moustache,Moustache,Guard,false,Male,1.472,Acting
3001,235865,Roger Tréville,Roger Tréville,Auctioneer,false,Male,1.382,Acting
3001,1242930,Edward Malin,Edward Malin,Insurance Clerk,false,Male,1.4,Acting
3001,1734644,Bert Bertram,Bert Bertram,Marcel,false,Not set/not specified,0.6,Acting
3001,1191818,Leoda Richards,Leoda Richards,Lady in Ritz Hotel Bar (uncredited),false,Female,2.058,Acting
3001,14065,Georg Stanford Brown,Georg Stanford Brown,Waiter,false,Male,3.21,Acting
3001,25842,Louise Chevalier,Louise Chevalier,Cleaning Woman,false,Not set/not specified,1.285,Acting
3001,939919,Rémy Longa,Rémy Longa,Young Man,false,Male,1.4,Acting
3002,29096,Peter McCauley,Peter McCauley,Professor Challenger,false,Male,1.4,Acting
3002,29476,William deVry,William deVry,Ned Malone,false,Male,2.489,Acting
3002,29477,William Snow,William Snow,Lord John Roxton,false,Male,3.899,Acting
3002,29463,Michael Sinelnikoff,Michael Sinelnikoff,Summerlee,false,Male,2.412,Acting
3002,29478,Rachel Blakely,Rachel Blakely,Marguerite Krux,false,Female,4.847,Acting
3002,29479,Jennifer O\'Dell,Jennifer O\'Dell,Veronica,false,Female,11.136,Acting
3002,29481,Laura Vazquez,Laura Vazquez,Assai,false,Not set/not specified,0.648,Acting
3002,190826,Robert Coleby,Robert Coleby,William Maple-White,false,Male,3.203,Acting
3002,123540,Brad McMurray,Brad McMurray,Actor,false,Male,3.815,Acting
3002,7250,George Henare,George Henare,Chief Jacoba,false,Male,1.96,Acting
3002,82126,Jeff Prewett,Jeff Prewett,Slaver,false,Not set/not specified,1.286,Acting
3002,29480,Lani John Tupu,Lani John Tupu,River Guide,false,Male,2.243,Acting
3002,272408,Damien Garvey,Damien Garvey,Ugo,false,Male,6.845,Acting
3003,382,Bob Hoskins,Bob Hoskins,Prof. Challenger,false,Male,8.685,Acting
3003,1292,James Fox,James Fox,Prof. Summerlee,false,Male,9.8,Acting
3003,29527,Tom Ward,Tom Ward,Lord Roxton,false,Male,6.382,Acting
3003,29528,Matthew Rhys,Matthew Rhys,Edward Malone,false,Male,11.961,Acting
3003,20054,Elaine Cassidy,Elaine Cassidy,Agnes Cluny,false,Female,9.541,Acting
3003,2314,Peter Falk,Peter Falk,Theo Kerr,false,Male,16.914,Acting
3003,40038,Bianca Chiminello,Bianca Chiminello,Selena,false,Female,5.621,Acting
3003,41784,Nathaniel Lees,Nathaniel Lees,Indian chief,false,Male,4.116,Acting
3003,7061,Joanna Page,Joanna Page,Gladys,false,Female,6.483,Acting
3003,23076,Robert Hardy,Robert Hardy,Prof. Illingworth,false,Male,2.468,Acting
3003,43034,Tom Goodman-Hill,Tom Goodman-Hill,Arthur Hare,false,Male,8.194,Acting
3003,1198873,Tessa Peake-Jones,Tessa Peake-Jones,Mrs. Hilda Summerlee,false,Female,8.403,Acting
3003,27635,Dominic Rowan,Dominic Rowan,Reporter  2,false,Male,1.788,Acting
3003,2963335,Brian Abbott,Brian Abbott,Reporter 1,false,Not set/not specified,0.6,Acting
3003,3553766,Jane Howie,Jane Howie,Ape 3,false,Female,0.6,Acting
3003,2065606,Nicole Whippy,Nicole Whippy,Maree,false,Female,1.388,Acting
3003,2065607,Inia Maxwell,Inia Maxwell,Indian Leader,false,Female,0.6,Acting
3003,1220020,Michael Bertenshaw,Michael Bertenshaw,Reporter at Docks,false,Male,1.264,Acting
3003,1212181,Tim Healy,Tim Healy,McArdle,false,Male,4.614,Acting
3003,1370604,Jasper Jacob,Jasper Jacob,Stuttgart Man,false,Male,1.586,Acting
3003,3373956,Paul Joseph,Paul Joseph,Ape 2,false,Not set/not specified,0.6,Acting
3003,25680,Laurence Kennedy,Laurence Kennedy,Angry Man,false,Not set/not specified,0.6,Acting
3003,41784,Nathaniel Lees,Nathaniel Lees,Chief,false,Male,4.116,Acting
3003,150549,Terry Mortimer,Terry Mortimer,Businessman 2,false,Male,0.702,Acting
3003,3311435,Tamati Patuwai,Tamati Patuwai,Achille,false,Not set/not specified,0.6,Acting
3003,1225735,David Quilter,David Quilter,Businessman 1,false,Male,0.652,Acting
3003,27635,Dominic Rowan,Dominic Rowan,Reporter 2,false,Male,1.788,Acting
3003,143419,Malcolm Shields,Malcolm Shields,Lead Ape / Choreography,false,Male,0.6,Acting
3003,3553770,Julia Walshaw,Julia Walshaw,Ape 5,false,Female,0.6,Acting
3003,3553772,Mason West,Mason West,Ape 4,false,Not set/not specified,0.6,Acting
3004,29490,Sharon Tate,Sharon Tate,Pat,false,Female,6.863,Acting
3004,12259,Vittorio Gassman,Vittorio Gassman,Mario Beretti,false,Male,6.892,Acting
3004,40,Orson Welles,Orson Welles,Markan,false,Male,8.375,Directing
3004,12329,Vittorio De Sica,Vittorio De Sica,Di Seta,false,Male,10.033,Directing
3004,29427,Terry-Thomas,Terry-Thomas,Albert,false,Male,5.05,Acting
3004,15138,Ottavia Piccolo,Ottavia Piccolo,Stefanella,false,Female,4.246,Acting
3004,19646,Mylène Demongeot,Mylène Demongeot,Judy,false,Female,8.221,Acting
3004,29492,William Rushton,William Rushton,Bennet,false,Male,0.615,Acting
3004,29493,Tim Brooke-Taylor,Tim Brooke-Taylor,Jackie,false,Male,2.295,Acting
3004,26700,John Steiner,John Steiner,Stanley,false,Male,2.15,Acting
3004,30706,Lionel Jeffries,Lionel Jeffries,Randomhouse,false,Male,3.275,Acting
3006,29536,Hobart Bosworth,Hobart Bosworth,Dr. Jekyll/ Dr.Hyde,false,Male,0.92,Acting
3007,13893,Willy Fritsch,Willy Fritsch,Wolf Helius,false,Male,1.294,Acting
3007,29554,Gerda Maurus,Gerda Maurus,Friede Velten,false,Female,0.6,Acting
3007,1949289,Klaus Pohl,Klaus Pohl,Georg Manfeldt,false,Male,1.018,Acting
3007,78,Fritz Rasp,Fritz Rasp,Walt Turner,false,Male,1.372,Acting
3007,9840,Gustav von Wangenheim,Gustav von Wangenheim,Hans Windegger,false,Male,1.842,Acting
3007,29556,Tilla Durieux,Tilla Durieux,Fünf Gehirne und Scheckbücher,false,Female,0.632,Acting
3007,29557,Margarete Kupfer,Margarete Kupfer,Frau Hippolt,false,Female,0.6,Acting
3007,29558,Alexa von Porembsky,Alexa von Porembsky,Veilchenverkäuferin,false,Female,0.6,Acting
3007,29559,Gerhard Dammann,Gerhard Dammann,Werkmeister,false,Not set/not specified,1.416,Acting
3007,20533,Heinrich Gotho,Heinrich Gotho,Mieter,false,Male,1.094,Acting
3007,29560,Alfred Loretto,Alfred Loretto,Zwei eindeutige Existenzen,false,Not set/not specified,0.98,Acting
3007,46845,Gustl Gstettenbaur,Gustl Gstettenbaur,Gustav,false,Not set/not specified,0.84,Acting
3008,29902,Melina Mercouri,Melina Mercouri,Maria,false,Female,5.052,Acting
3008,6250,Romy Schneider,Romy Schneider,Claire,false,Female,10.119,Acting
3008,29903,Peter Finch,Peter Finch,Paul,false,Male,5.169,Acting
3008,29904,Julián Mateos,Julián Mateos,Rodrigo Palestra,false,Male,1.646,Acting
3008,1494107,Isabel María Pérez,Isabel María Pérez,Judith,false,Not set/not specified,0.6,Acting
3008,100720,Beatriz Savón,Beatriz Savón,Rodrigo\'s Wife,false,Not set/not specified,0.828,Acting
3008,1004008,Juan Estelrich March,Juan Estelrich March,,false,Male,1.96,Directing
3008,99575,Tota Alba,Tota Alba,,false,Female,2.188,Acting
3009,7301,Anthony Perkins,Anthony Perkins,Josef K.,false,Male,9.449,Acting
3009,14812,Jeanne Moreau,Jeanne Moreau,Marika Burstner,false,Female,8.06,Acting
3009,6250,Romy Schneider,Romy Schneider,Leni,false,Female,10.119,Acting
3009,40,Orson Welles,Orson Welles,Albert Hastler,false,Male,8.375,Directing
3009,30719,Akim Tamiroff,Akim Tamiroff,Bloch,false,Male,5.487,Acting
3009,29428,Elsa Martinelli,Elsa Martinelli,Hilda,false,Female,3.947,Acting
3009,30720,Suzanne Flon,Suzanne Flon,Miss Pittl,false,Female,3.695,Acting
3009,30721,Madeleine Robinson,Madeleine Robinson,Mrs. Grubach,false,Female,4.033,Acting
3009,30722,Max Haufler,Max Haufler,Uncle Max,false,Not set/not specified,0.6,Acting
3009,1171151,Max Buchsbaum,Max Buchsbaum,Examining Magistrate,false,Not set/not specified,0.6,Acting
3009,84250,Arnoldo Foà,Arnoldo Foà,Inspector A,false,Male,0.652,Acting
3009,33723,Jess Hahn,Jess Hahn,Assistant Inspector #2,false,Male,6.848,Acting
3009,35958,Billy Kearns,Billy Kearns,Assistant Inspector #1,false,Male,6.145,Acting
3009,39177,Maurice Teynac,Maurice Teynac,Deputy Manager,false,Male,0.6,Acting
3009,2056464,Naydra Shore,Naydra Shore,Irmie,false,Female,1.38,Acting
3009,38172,Raoul Delfosse,Raoul Delfosse,Policeman,false,Male,2.188,Acting
3009,582274,Jean-Claude Rémoleux,Jean-Claude Rémoleux,Policeman,false,Male,0.84,Acting
3009,112757,Carl Studer,Carl Studer,Man In Leather,false,Male,1.821,Acting
3009,34583,Fernand Ledoux,Fernand Ledoux,Chief Clerk of the Law Court,false,Male,2.081,Acting
3009,237033,Thomas Holtzmann,Thomas Holtzmann,Bert the Law Student,false,Male,0.6,Acting
3009,26411,Wolfgang Reichmann,Wolfgang Reichmann,Courtroom Guard,false,Male,1.38,Acting
3009,1901972,William Chappell,William Chappell,Titorelli,false,Male,0.6,Costume & Make-Up
3009,2369,Michael Lonsdale,Michael Lonsdale,Priest,false,Male,10.394,Acting
3010,30778,Tom Tryon,Tom Tryon,Stephen Fermoyle,false,Male,9.486,Acting
3010,6250,Romy Schneider,Romy Schneider,Annemarie von Hartman,false,Female,10.119,Acting
3010,6593,John Huston,John Huston,Kardinal Glennon,false,Male,8.539,Directing
3010,7504,Carol Lynley,Carol Lynley,Mona Fermoyle / Regina Fermoyle,false,Female,2.269,Acting
3010,30779,Dorothy Gish,Dorothy Gish,Celia Fermoyle / Regina Fermoyle,false,Female,2.246,Acting
3010,30780,Maggie McNamara,Maggie McNamara,Florrie Fermoyle,false,Female,2.973,Acting
3010,30781,Bill Hayes,Bill Hayes,Frank Fermoyle,false,Male,1.411,Acting
3010,30782,Cameron Prud\'Homme,Cameron Prud\'Homme,Din Fermoyle,false,Not set/not specified,1.388,Acting
